"RunID","SourceID","SourceTime","Comment"
404264,0,0,NA
404265,6,30,NA
404266,0,0,NA
404267,5,55,NA
404268,5,32.25,NA
404269,0,0,NA
404270,0,0,NA
404271,0,0,NA
404272,0,0,NA
404273,4,30.75,NA
404274,0,0,NA
404275,0,0,NA
404276,0,0,NA
404277,5,55,NA
404278,1,57,NA
404279,0,0,NA
404280,4,53.25,NA
404281,3,48.75,NA
404282,0,0,NA
404283,0,0,NA
404284,0,0,NA
404285,0,0,NA
404286,0,0,NA
404287,4,67.5,NA
404288,2,48.5,NA
404289,6,40.25,NA
404290,0,0,NA
404291,0,0,NA
404292,5,30.25,NA
404293,4,57.25,NA
404294,0,0,NA
404295,0,0,NA
404296,2,32.25,NA
404297,6,380,NA
404298,3,10.75,NA
404299,0,0,NA
404300,5,30,NA
404301,5,54.25,NA
404302,0,0,NA
404303,0,0,NA
404304,0,0,NA
404305,3,57.5,NA
404306,6,73,NA
404307,0,0,NA
404308,0,0,NA
404309,0,0,NA
404310,0,0,NA
404311,0,0,NA
404312,0,0,NA
404313,2,34,NA
404314,5,393.25,NA
404315,1,205,NA
404316,6,56.25,NA
404317,0,0,NA
404318,0,0,NA
404319,0,0,NA
404320,0,0,NA
404321,0,0,NA
404322,0,0,NA
404323,0,0,NA
404324,0,0,NA
404325,0,0,NA
404326,0,0,NA
404327,5,36.75,NA
404328,0,0,NA
404329,0,0,NA
404330,0,0,NA
404331,3,95,NA
404332,0,0,NA
404333,0,0,NA
404334,4,66.25,NA
404335,6,34.75,NA
404336,2,56.25,NA
404337,0,0,NA
404338,0,0,NA
404339,2,60,NA
404340,0,0,NA
404341,0,0,NA
404342,1,43.25,NA
404343,0,0,NA
404344,0,0,NA
404345,0,0,NA
404346,2,35.5,NA
404347,0,0,NA
404348,5,247.5,NA
404349,0,0,NA
404350,0,0,NA
404351,0,0,NA
404352,0,0,NA
404353,0,0,NA
404354,2,177.5,NA
404355,0,0,NA
404356,3,22.25,NA
404357,0,0,NA
404358,0,0,NA
404359,3,77.25,NA
404360,0,0,NA
404361,6,44.5,NA
404362,3,54.25,NA
404363,0,0,NA
404364,0,0,NA
404365,0,0,NA
404366,0,0,NA
404367,0,0,NA
404368,0,0,NA
404369,0,0,NA
404370,0,0,NA
404371,0,0,NA
404372,6,124.75,NA
404373,0,0,NA
404374,2,35,NA
404375,3,58.5,NA
404376,4,77.5,NA
404377,0,0,NA
404378,0,0,NA
404379,0,0,NA
404380,6,56,NA
404381,0,0,NA
404382,0,0,NA
404383,4,175.25,NA
404384,4,46.25,NA
404385,2,73.5,NA
404386,5,39.25,NA
404387,1,39,NA
404388,0,0,NA
404389,5,458.75,NA
404390,0,0,NA
404391,1,57.75,NA
404392,6,123.25,NA
404393,6,90,NA
404394,0,0,NA
404395,0,0,NA
404396,3,33,NA
404397,0,0,NA
404398,1,34,NA
404399,0,0,NA
404400,0,0,NA
404401,0,0,NA
404402,3,44.75,NA
404403,0,0,NA
404404,4,61,NA
404405,0,0,NA
404406,2,209.25,NA
404407,0,0,NA
404408,0,0,NA
404409,6,48,NA
404410,0,0,NA
404411,0,0,NA
404412,0,0,NA
404413,5,40.25,NA
404414,0,0,NA
404415,0,0,NA
404416,0,0,NA
404417,0,0,NA
404418,0,0,NA
404419,3,56.5,NA
404420,0,0,NA
404421,1,83.25,NA
404422,4,58,NA
404423,0,0,NA
404424,0,0,NA
404425,0,0,NA
404426,5,45,NA
404427,0,0,NA
404428,0,0,NA
404429,0,0,NA
404430,0,0,NA
404431,0,0,NA
404432,6,48,NA
404433,0,0,NA
404434,0,0,NA
404435,0,0,NA
404436,6,144,NA
404437,0,0,NA
404438,2,45.75,NA
404439,6,35.25,NA
404440,0,0,NA
404441,0,0,NA
404442,0,0,NA
404443,0,0,NA
404444,0,0,NA
404445,0,0,NA
404446,0,0,NA
404447,0,0,NA
404448,4,48,NA
404449,4,45.25,NA
404450,2,278.25,NA
404451,5,30.5,NA
404452,0,0,NA
404453,6,32.75,NA
404454,0,0,NA
404455,0,0,NA
404456,3,59.75,NA
404457,4,56.25,NA
404458,0,0,NA
404459,4,156.75,NA
404460,0,0,NA
404461,5,78.75,NA
404462,2,34.25,NA
404463,3,112,NA
404464,0,0,NA
404465,4,35,NA
404466,0,0,NA
404467,0,0,NA
404468,0,0,NA
404469,0,0,NA
404470,0,0,NA
404471,0,0,NA
404472,0,0,NA
404473,0,0,NA
404474,5,52.75,NA
404475,5,37.25,NA
404476,1,102.5,NA
404477,0,0,NA
404478,6,157.75,NA
404479,3,102.75,NA
404480,3,147,NA
404481,0,0,NA
404482,0,0,NA
404483,1,99.75,NA
404484,0,0,NA
404485,6,95.75,NA
404486,0,0,NA
404487,0,0,NA
404488,2,45,NA
404489,6,58.75,NA
404490,0,0,NA
404491,0,0,NA
404492,0,0,NA
404493,2,43.25,NA
404494,0,0,NA
404495,0,0,NA
404496,0,0,NA
404497,4,75.5,NA
404498,4,30.25,NA
404499,0,0,NA
404500,1,30.25,NA
404501,4,35,NA
404502,1,38,NA
404503,0,0,NA
404504,0,0,NA
404505,2,61.5,NA
404506,0,0,NA
404507,1,34.5,NA
404508,5,41.75,NA
404509,0,0,NA
404510,6,64.75,NA
404511,3,34,NA
404512,3,36,NA
404513,3,78.75,NA
404514,3,66,NA
404515,3,256,NA
404516,5,36.5,NA
404517,2,63.5,NA
404518,0,0,NA
404519,0,0,NA
404520,0,0,NA
404521,0,0,NA
404522,4,32.75,NA
404523,0,0,NA
404524,2,96.75,NA
404525,0,0,NA
404526,0,0,NA
404527,0,0,NA
404528,0,0,NA
404529,0,0,NA
404530,3,245,NA
404531,2,58.25,NA
404532,0,0,NA
404533,4,265.25,NA
404534,6,53.25,NA
404535,0,0,NA
404536,0,0,NA
404537,3,34.5,NA
404538,2,43,NA
404539,2,96,NA
404540,5,32.5,NA
404541,0,0,NA
404542,6,52.25,NA
404543,0,0,NA
404544,5,34.75,NA
404545,3,40.25,NA
404546,3,30,NA
404547,0,0,NA
404548,3,84,NA
404549,0,0,NA
404550,3,57.25,NA
404551,5,117.25,NA
404552,0,0,NA
404553,3,31.5,NA
404554,0,0,NA
404555,6,53.25,NA
404556,0,0,NA
404557,0,0,NA
404558,1,63.5,NA
404559,0,0,NA
404560,0,0,NA
404561,0,0,NA
404562,0,0,NA
404563,1,99,NA
404564,0,0,NA
404565,0,0,NA
404566,0,0,NA
404567,0,0,NA
404568,0,0,NA
404569,5,42.75,NA
404570,0,0,NA
404571,0,0,NA
404572,0,0,NA
404573,6,84.75,NA
404574,1,55.25,NA
404575,3,76,NA
404576,3,176,NA
404577,5,53.5,NA
404578,4,40.75,NA
404579,0,0,NA
404580,0,0,NA
404581,4,38.25,NA
404582,6,35.75,NA
404583,3,72.75,NA
404584,3,100,NA
404585,0,0,NA
404586,0,0,NA
404587,0,0,NA
404588,3,53,NA
404589,0,0,NA
404590,3,50.75,NA
404591,4,63,NA
404592,4,32.5,NA
404593,0,0,NA
404594,0,0,NA
404595,5,121.25,NA
404596,0,0,NA
404597,6,40,NA
404598,0,0,NA
404599,0,0,NA
404600,0,0,NA
404601,0,0,NA
404602,5,32,NA
404603,0,0,NA
404604,4,68,NA
404605,0,0,NA
404606,0,0,NA
404607,3,34,NA
404608,1,89,NA
404609,1,118.5,NA
404610,2,60,NA
404611,4,34.25,NA
404612,0,0,NA
404613,0,0,NA
404614,0,0,NA
404615,5,51.25,NA
404616,2,48.25,NA
404617,0,0,NA
404618,2,58.5,NA
404619,5,54.25,NA
404620,4,56.25,NA
404621,3,36,NA
404622,5,82.5,NA
404623,1,41.75,NA
404624,6,56.75,NA
404625,2,213.75,NA
404626,6,42,NA
404627,6,52,NA
404628,0,0,NA
404629,6,12.75,NA
404630,2,58.75,NA
404631,0,0,NA
404632,0,0,NA
404633,0,0,NA
404634,0,0,NA
404635,5,35,NA
404636,0,0,NA
404637,4,289.5,NA
404638,2,129.5,NA
404639,2,43.75,NA
404640,0,0,NA
404641,0,0,NA
404642,0,0,NA
404643,0,0,NA
404644,4,44.5,NA
404645,1,58.25,NA
404646,4,85.75,NA
404647,6,61.5,NA
404648,4,53.5,NA
404649,0,0,NA
404650,0,0,NA
404651,2,205.5,NA
404652,0,0,NA
404653,0,0,NA
404654,3,34.75,NA
404655,1,39.75,NA
404656,0,0,NA
404657,6,56,NA
404658,0,0,NA
404659,0,0,NA
404660,1,48,NA
404661,1,92,NA
404662,0,0,NA
404663,1,70,NA
404664,0,0,NA
404665,0,0,NA
404666,3,34.75,NA
404667,0,0,NA
404668,5,49,NA
404669,0,0,NA
404670,0,0,NA
404671,0,0,NA
404672,2,119.25,NA
404673,0,0,NA
404674,0,0,NA
404675,6,73.25,NA
404676,0,0,NA
404677,0,0,NA
404678,3,15,NA
404679,4,151.25,NA
404680,1,46.75,NA
404681,0,0,NA
404682,0,0,NA
404683,4,90.5,NA
404684,0,0,NA
404685,5,49.5,NA
404686,0,0,NA
404687,0,0,NA
404688,0,0,NA
404689,0,0,NA
404690,3,216.75,NA
404691,3,61.5,NA
404692,0,0,NA
404693,2,150,NA
404694,4,44,NA
404695,4,75,NA
404696,6,59.25,NA
404697,0,0,NA
404698,1,35,NA
404699,0,0,NA
404700,0,0,NA
404701,0,0,NA
404702,0,0,NA
404703,1,35.25,NA
404704,0,0,NA
404705,2,76,NA
404706,4,37.5,NA
404707,0,0,NA
404708,1,86.25,NA
404709,0,0,NA
404710,5,95,NA
404711,1,38.5,NA
404712,0,0,NA
404713,3,103.25,NA
404714,0,0,NA
404715,5,78.75,NA
404716,0,0,NA
404717,3,91.75,NA
404718,5,34,NA
404719,4,117.75,NA
404720,2,36.5,NA
404721,0,0,NA
404722,0,0,NA
404723,2,48.25,NA
404724,0,0,NA
404725,1,59.25,NA
404726,3,49,NA
404727,0,0,NA
404728,3,39.75,NA
404729,3,44.25,NA
404730,5,57.25,NA
404731,1,53.75,NA
404732,0,0,NA
404733,2,81.5,NA
404734,3,163.75,NA
404735,0,0,NA
404736,6,42,NA
404737,0,0,NA
404738,0,0,NA
404739,0,0,NA
404740,3,232.25,NA
404741,6,225.75,NA
404742,3,51,NA
404743,0,0,NA
404744,5,50.25,NA
404745,0,0,NA
404746,0,0,NA
404747,0,0,NA
404748,1,37.75,NA
404749,2,442.5,NA
404750,3,46,NA
404751,0,0,NA
404752,0,0,NA
404753,3,38.25,NA
404754,3,141,NA
404755,0,0,NA
404756,0,0,NA
404757,0,0,NA
404758,0,0,NA
404759,5,275.25,NA
404760,5,46,NA
404761,0,0,NA
404762,0,0,NA
404763,4,138.5,NA
404764,0,0,NA
404765,0,0,NA
404766,3,63.25,NA
404767,5,67,NA
404768,6,39,NA
404769,2,77,NA
404770,0,0,NA
404771,0,0,NA
404772,0,0,NA
404773,3,37,NA
404774,1,102.75,NA
404775,0,0,NA
404776,0,0,NA
404777,2,117.25,NA
404778,0,0,NA
404779,0,0,NA
404780,3,67.5,NA
404781,0,0,NA
404782,2,55.25,NA
404783,0,0,NA
404784,1,65.75,NA
404785,5,126,NA
404786,0,0,NA
404787,0,0,NA
404788,0,0,NA
404789,6,33.25,NA
404790,0,0,NA
404791,0,0,NA
404792,1,38.5,NA
404793,0,0,NA
404794,0,0,NA
404795,5,269.75,NA
404796,3,52,NA
404797,0,0,NA
404798,0,0,NA
404799,5,166,NA
404800,0,0,NA
404801,0,0,NA
404802,6,52.5,NA
404803,0,0,NA
404804,0,0,NA
404805,0,0,NA
404806,0,0,NA
404807,0,0,NA
404808,5,32,NA
404809,5,54,NA
404810,0,0,NA
404811,0,0,NA
404812,2,79.5,NA
404813,2,44,NA
404814,3,46.5,NA
404815,6,100.75,NA
404816,0,0,NA
404817,0,0,NA
404818,0,0,NA
404819,0,0,NA
404820,0,0,NA
404821,0,0,NA
404822,1,87.75,NA
404823,0,0,NA
404824,5,104,NA
404825,2,38,NA
404826,2,343,NA
404827,0,0,NA
404828,0,0,NA
404829,0,0,NA
404830,3,59.75,NA
404831,6,34.75,NA
404832,0,0,NA
404833,0,0,NA
404834,3,39.5,NA
404835,0,0,NA
404836,0,0,NA
404837,0,0,NA
404838,0,0,NA
404839,3,165.25,NA
404840,0,0,NA
404841,0,0,NA
404842,0,0,NA
404843,0,0,NA
404844,6,39.5,NA
404845,0,0,NA
404846,5,48.5,NA
404847,6,47.75,NA
404848,2,41,NA
404849,2,69.25,NA
404850,0,0,NA
404851,0,0,NA
404852,5,113,NA
404853,0,0,NA
404854,3,50.25,NA
404855,1,59.75,NA
404856,0,0,NA
404857,4,155.75,NA
404858,2,113.25,NA
404859,3,68.25,NA
404860,6,87.75,NA
404861,1,146,NA
404862,0,0,NA
404863,5,64.25,NA
404864,0,0,NA
404865,4,145,NA
404866,4,71.5,NA
404867,0,0,NA
404868,3,56,NA
404869,0,0,NA
404870,2,63.25,NA
404871,0,0,NA
404872,1,87.5,NA
404873,0,0,NA
404874,0,0,NA
404875,0,0,NA
404876,3,88.75,NA
404877,0,0,NA
404878,5,51.5,NA
404879,0,0,NA
404880,5,76.5,NA
404881,1,43.25,NA
404882,3,87.25,NA
404883,0,0,NA
404884,0,0,NA
404885,4,57,NA
404886,4,56.25,NA
404887,0,0,NA
404888,5,64,NA
404889,1,43.75,NA
404890,1,96,NA
404891,3,131.25,NA
404892,6,52.5,NA
404893,1,80.5,NA
404894,4,44,NA
404895,3,96,NA
404896,6,37.25,NA
404897,0,0,NA
404898,0,0,NA
404899,6,81.25,NA
404900,3,53,NA
404901,0,0,NA
404902,0,0,NA
404903,0,0,NA
404904,3,215,NA
404905,0,0,NA
404906,2,34.25,NA
404907,0,0,NA
404908,3,33.25,NA
404909,0,0,NA
404910,0,0,NA
404911,0,0,NA
404912,0,0,NA
404913,0,0,NA
404914,1,97.5,NA
404915,0,0,NA
404916,0,0,NA
404917,3,75,NA
404918,5,52.25,NA
404919,0,0,NA
404920,4,31,NA
404921,0,0,NA
404922,0,0,NA
404923,1,74.5,NA
404924,6,24.5,NA
404925,0,0,NA
404926,4,45.25,NA
404927,0,0,NA
404928,0,0,NA
404929,5,42.25,NA
404930,1,39.25,NA
404931,0,0,NA
404932,0,0,NA
404933,4,171.75,NA
404934,0,0,NA
404935,6,92.25,NA
404936,1,64.25,NA
404937,0,0,NA
404938,6,97.75,NA
404939,0,0,NA
404940,0,0,NA
404941,0,0,NA
404942,0,0,NA
404943,3,33,NA
404944,6,59.5,NA
404945,0,0,NA
404946,1,49.75,NA
404947,0,0,NA
404948,1,83.5,NA
404949,5,47.75,NA
404950,0,0,NA
404951,5,75.25,NA
404952,1,47,NA
404953,6,32.75,NA
404954,3,82.5,NA
404955,4,57,NA
404956,0,0,NA
404957,6,34,NA
404958,0,0,NA
404959,0,0,NA
404960,1,35,NA
404961,0,0,NA
404962,3,62.25,NA
404963,5,52.5,NA
404964,0,0,NA
404965,0,0,NA
404966,5,35.5,NA
404967,6,33.75,NA
404968,2,36.25,NA
404969,0,0,NA
404970,0,0,NA
404971,4,65.25,NA
404972,0,0,NA
404973,0,0,NA
404974,3,59.5,NA
404975,0,0,NA
404976,0,0,NA
404977,4,28,NA
404978,0,0,NA
404979,6,336.25,NA
404980,6,51.25,NA
404981,4,31.5,NA
404982,6,81.75,NA
404983,0,0,NA
404984,0,0,NA
404985,0,0,NA
404986,1,41.25,NA
404987,0,0,NA
404988,0,0,NA
404989,0,0,NA
404990,6,44.25,NA
404991,0,0,NA
404992,5,103.5,NA
404993,1,499.75,NA
404994,3,237.25,NA
404995,3,51.5,NA
404996,5,47.75,NA
404997,0,0,NA
404998,6,34.5,NA
404999,0,0,NA
405000,4,64.25,NA
405001,5,29.5,NA
405002,0,0,NA
405003,0,0,NA
405004,1,65.5,NA
405005,5,108.25,NA
405006,0,0,NA
405007,1,38.25,NA
405008,6,80,NA
405009,3,36,NA
405010,1,38,NA
405011,0,0,NA
405012,0,0,NA
405013,0,0,NA
405014,0,0,NA
405015,5,179.75,NA
405016,0,0,NA
405017,0,0,NA
405018,0,0,NA
405019,0,0,NA
405020,3,56,NA
405021,2,60.5,NA
405022,3,47.25,NA
405023,0,0,NA
405024,4,26.5,NA
405025,4,34.75,NA
405026,0,0,NA
405027,5,54.5,NA
405028,4,49.5,NA
405029,0,0,NA
405030,0,0,NA
405031,0,0,NA
405032,0,0,NA
405033,1,78.5,NA
405034,0,0,NA
405035,0,0,NA
405036,0,0,NA
405037,1,100,NA
405038,3,107.5,NA
405039,0,0,NA
405040,0,0,NA
405041,6,31.75,NA
405042,0,0,NA
405043,1,38.25,NA
405044,0,0,NA
405045,0,0,NA
405046,0,0,NA
405047,0,0,NA
405048,0,0,NA
405049,6,83.75,NA
405050,0,0,NA
405051,2,45.5,NA
405052,0,0,NA
405053,2,42.25,NA
405054,0,0,NA
405055,0,0,NA
405056,2,57.25,NA
405057,0,0,NA
405058,5,49.75,NA
405059,0,0,NA
405060,0,0,NA
405061,0,0,NA
405062,0,0,NA
405063,3,37.25,NA
405064,0,0,NA
405065,0,0,NA
405066,0,0,NA
405067,0,0,NA
405068,0,0,NA
405069,0,0,NA
405070,1,51,NA
405071,3,57.25,NA
405072,0,0,NA
405073,4,52.25,NA
405074,0,0,NA
405075,0,0,NA
405076,3,114,NA
405077,5,104.25,NA
405078,0,0,NA
405079,3,33.75,NA
405080,4,67.5,NA
405081,5,60,NA
405082,2,79,NA
405083,0,0,NA
405084,0,0,NA
405085,0,0,NA
405086,0,0,NA
405087,4,38.25,NA
405088,0,0,NA
405089,2,59.25,NA
405090,0,0,NA
405091,3,112.5,NA
405092,3,54.75,NA
405093,3,62.25,NA
405094,1,44.75,NA
405095,6,45.25,NA
405096,3,85,NA
405097,0,0,NA
405098,0,0,NA
405099,0,0,NA
405100,2,26.75,NA
405101,0,0,NA
405102,0,0,NA
405103,0,0,NA
405104,0,0,NA
405105,0,0,NA
405106,1,76.25,NA
405107,6,38,NA
405108,0,0,NA
405109,0,0,NA
405110,5,34.75,NA
405111,0,0,NA
405112,1,256.25,NA
405113,0,0,NA
405114,3,48.75,NA
405115,0,0,NA
405116,3,81,NA
405117,6,55,NA
405118,0,0,NA
405119,0,0,NA
405120,0,0,NA
405121,2,122.5,NA
405122,1,83,NA
405123,0,0,NA
405124,0,0,NA
405125,3,37.25,NA
405126,0,0,NA
405127,0,0,NA
405128,0,0,NA
405129,0,0,NA
405130,0,0,NA
405131,0,0,NA
405132,5,107.5,NA
405133,4,200.75,NA
405134,3,37.75,NA
405135,0,0,NA
405136,2,248.25,NA
405137,0,0,NA
405138,0,0,NA
405139,0,0,NA
405140,0,0,NA
405141,0,0,NA
405142,5,48.75,NA
405143,4,172.5,NA
405144,0,0,NA
405145,0,0,NA
405146,1,39,NA
405147,6,45.25,NA
405148,0,0,NA
405149,3,94.25,NA
405150,5,37,NA
405151,0,0,NA
405152,3,26.75,NA
405153,3,264.5,NA
405154,0,0,NA
405155,0,0,NA
405156,4,45.75,NA
405157,3,44.5,NA
405158,0,0,NA
405159,0,0,NA
405160,4,58.5,NA
405161,0,0,NA
405162,0,0,NA
405163,4,34.5,NA
405164,3,59.25,NA
405165,0,0,NA
405166,0,0,NA
405167,0,0,NA
405168,0,0,NA
405169,0,0,NA
405170,0,0,NA
405171,0,0,NA
405172,2,33.25,NA
405173,1,56.25,NA
405174,3,59.75,NA
405175,0,0,NA
405176,0,0,NA
405177,4,47.5,NA
405178,0,0,NA
405179,0,0,NA
405180,2,48.5,NA
405181,0,0,NA
405182,4,74.5,NA
405183,1,80.75,NA
405184,0,0,NA
405185,0,0,NA
405186,3,71.5,NA
405187,2,41.5,NA
405188,0,0,NA
405189,0,0,NA
405190,2,302.25,NA
405191,0,0,NA
405192,1,230.75,NA
405193,3,46.75,NA
405194,5,62,NA
405195,0,0,NA
405196,4,131,NA
405197,0,0,NA
405198,4,42.75,NA
405199,2,70.25,NA
405200,0,0,NA
405201,0,0,NA
405202,6,44.5,NA
405203,3,25.25,NA
405204,0,0,NA
405205,0,0,NA
405206,1,46,NA
405207,6,31.5,NA
405208,0,0,NA
405209,2,355.5,NA
405210,3,55,NA
405211,1,126.25,NA
405212,4,78,NA
405213,0,0,NA
405214,3,42,NA
405215,0,0,NA
405216,3,37.75,NA
405217,0,0,NA
405218,3,200.75,NA
405219,1,104.25,NA
405220,6,104,NA
405221,0,0,NA
405222,0,0,NA
405223,0,0,NA
405224,0,0,NA
405225,0,0,NA
405226,0,0,NA
405227,6,39,NA
405228,0,0,NA
405229,0,0,NA
405230,0,0,NA
405231,0,0,NA
405232,2,54,NA
405233,0,0,NA
405234,3,169.75,NA
405235,2,70,NA
405236,0,0,NA
405237,1,58.5,NA
405238,4,45.5,NA
405239,0,0,NA
405240,5,463.5,NA
405241,0,0,NA
405242,0,0,NA
405243,5,63.75,NA
405244,2,61.5,NA
405245,0,0,NA
405246,0,0,NA
405247,5,43.25,NA
405248,6,39.75,NA
405249,0,0,NA
405250,0,0,NA
405251,0,0,NA
405252,1,49,NA
405253,5,34.25,NA
405254,1,36,NA
405255,0,0,NA
405256,0,0,NA
405257,0,0,NA
405258,0,0,NA
405259,1,73.5,NA
405260,0,0,NA
405261,2,54,NA
405262,0,0,NA
405263,6,59.5,NA
405264,5,32,NA
405265,0,0,NA
405266,6,115,NA
405267,2,49.75,NA
405268,6,63,NA
405269,0,0,NA
405270,4,380,NA
405271,0,0,NA
405272,0,0,NA
405273,6,57.5,NA
405274,0,0,NA
405275,1,42.75,NA
405276,3,187.25,NA
405277,0,0,NA
405278,0,0,NA
405279,0,0,NA
405280,0,0,NA
405281,0,0,NA
405282,2,141,NA
405283,0,0,NA
405284,0,0,NA
405285,0,0,NA
405286,2,41.25,NA
405287,0,0,NA
405288,0,0,NA
405289,0,0,NA
405290,4,89,NA
405291,0,0,NA
405292,2,48.25,NA
405293,0,0,NA
405294,6,50.5,NA
405295,4,44.5,NA
405296,0,0,NA
405297,0,0,NA
405298,2,59.5,NA
405299,2,38,NA
405300,0,0,NA
405301,3,196.25,NA
405302,1,50.75,NA
405303,0,0,NA
405304,0,0,NA
405305,6,107.75,NA
405306,5,98.5,NA
405307,1,42,NA
405308,0,0,NA
405309,0,0,NA
405310,0,0,NA
405311,0,0,NA
405312,6,74.5,NA
405313,0,0,NA
405314,0,0,NA
405315,0,0,NA
405316,3,33.5,NA
405317,3,43.5,NA
405318,2,146.5,NA
405319,2,427.25,NA
405320,5,48.25,NA
405321,2,197.5,NA
405322,4,72.5,NA
405323,2,37,NA
405324,0,0,NA
405325,0,0,NA
405326,0,0,NA
405327,6,33.5,NA
405328,0,0,NA
405329,0,0,NA
405330,0,0,NA
405331,5,60,NA
405332,1,46.75,NA
405333,0,0,NA
405334,6,42.25,NA
405335,3,33.25,NA
405336,0,0,NA
405337,4,37.75,NA
405338,3,142.25,NA
405339,3,209.5,NA
405340,5,448.25,NA
405341,0,0,NA
405342,5,52.75,NA
405343,5,34.25,NA
405344,0,0,NA
405345,2,89,NA
405346,0,0,NA
405347,0,0,NA
405348,6,91.75,NA
405349,3,36.5,NA
405350,4,55.5,NA
405351,0,0,NA
405352,0,0,NA
405353,3,90,NA
405354,0,0,NA
405355,4,165,NA
405356,5,43,NA
405357,0,0,NA
405358,3,33.5,NA
405359,2,76.75,NA
405360,4,32,NA
405361,3,146.75,NA
405362,0,0,NA
405363,4,35.5,NA
405364,0,0,NA
405365,3,286.5,NA
405366,4,52.75,NA
405367,4,37.25,NA
405368,0,0,NA
405369,1,35.25,NA
405370,2,53.25,NA
405371,2,55,NA
405372,6,39,NA
405373,0,0,NA
405374,6,70.75,NA
405375,0,0,NA
405376,0,0,NA
405377,4,36,NA
405378,0,0,NA
405379,0,0,NA
405380,0,0,NA
405381,0,0,NA
405382,0,0,NA
405383,4,45.75,NA
405384,0,0,NA
405385,1,172.5,NA
405386,2,37.5,NA
405387,0,0,NA
405388,0,0,NA
405389,0,0,NA
405390,2,43.25,NA
405391,0,0,NA
405392,3,71.25,NA
405393,0,0,NA
405394,0,0,NA
405395,0,0,NA
405396,0,0,NA
405397,5,57,NA
405398,0,0,NA
405399,0,0,NA
405400,4,60.75,NA
405401,0,0,NA
405402,5,483,NA
405403,0,0,NA
405404,4,62.5,NA
405405,0,0,NA
405406,0,0,NA
405407,0,0,NA
405408,6,53,NA
405409,0,0,NA
405410,0,0,NA
405411,0,0,NA
405412,0,0,NA
405413,2,128,NA
405414,3,94.5,NA
405415,0,0,NA
405416,4,38,NA
405417,6,37.5,NA
405418,3,38.25,NA
405419,0,0,NA
405420,4,65.25,NA
405421,3,42.5,NA
405422,0,0,NA
405423,0,0,NA
405424,0,0,NA
405425,6,65,NA
405426,0,0,NA
405427,0,0,NA
405428,0,0,NA
405429,2,206.75,NA
405430,0,0,NA
405431,4,50.75,NA
405432,0,0,NA
405433,0,0,NA
405434,0,0,NA
405435,6,83,NA
405436,6,62.75,NA
405437,0,0,NA
405438,3,176.75,NA
405439,6,39.75,NA
405440,0,0,NA
405441,0,0,NA
405442,5,48,NA
405443,0,0,NA
405444,0,0,NA
405445,3,36.5,NA
405446,0,0,NA
405447,0,0,NA
405448,0,0,NA
405449,4,41.75,NA
405450,0,0,NA
405451,0,0,NA
405452,0,0,NA
405453,0,0,NA
405454,0,0,NA
405455,2,111.5,NA
405456,0,0,NA
405457,0,0,NA
405458,1,43.75,NA
405459,0,0,NA
405460,6,65.5,NA
405461,2,196.25,NA
405462,6,10.5,NA
405463,0,0,NA
405464,5,83.5,NA
405465,0,0,NA
405466,1,32,NA
405467,3,57.75,NA
405468,0,0,NA
405469,2,277,NA
405470,0,0,NA
405471,0,0,NA
405472,1,93.75,NA
405473,4,68,NA
405474,0,0,NA
405475,0,0,NA
405476,5,55,NA
405477,0,0,NA
405478,0,0,NA
405479,0,0,NA
405480,0,0,NA
405481,0,0,NA
405482,0,0,NA
405483,0,0,NA
405484,0,0,NA
405485,2,35,NA
405486,0,0,NA
405487,0,0,NA
405488,0,0,NA
405489,0,0,NA
405490,3,35.5,NA
405491,6,171,NA
405492,0,0,NA
405493,0,0,NA
405494,4,45.25,NA
405495,2,162.5,NA
405496,6,53.5,NA
405497,0,0,NA
405498,5,37,NA
405499,0,0,NA
405500,0,0,NA
405501,0,0,NA
405502,0,0,NA
405503,3,35.75,NA
405504,3,82.5,NA
405505,0,0,NA
405506,2,38.75,NA
405507,3,101,NA
405508,3,46,NA
405509,3,75,NA
405510,0,0,NA
405511,0,0,NA
405512,3,77.25,NA
405513,5,49.75,NA
405514,4,168,NA
405515,6,31.25,NA
405516,4,46.5,NA
405517,5,45.5,NA
405518,0,0,NA
405519,0,0,NA
405520,0,0,NA
405521,0,0,NA
405522,0,0,NA
405523,3,70.25,NA
405524,0,0,NA
405525,0,0,NA
405526,6,43,NA
405527,0,0,NA
405528,2,76.5,NA
405529,3,39,NA
405530,0,0,NA
405531,2,12.25,NA
405532,6,39.75,NA
405533,2,70.25,NA
405534,3,85.25,NA
405535,3,144.25,NA
405536,0,0,NA
405537,4,53,NA
405538,0,0,NA
405539,3,61.75,NA
405540,0,0,NA
405541,3,36,NA
405542,4,261.25,NA
405543,0,0,NA
405544,4,54,NA
405545,0,0,NA
405546,1,51,NA
405547,0,0,NA
405548,0,0,NA
405549,0,0,NA
405550,4,181.75,NA
405551,2,68.75,NA
405552,0,0,NA
405553,4,73.5,NA
405554,0,0,NA
405555,0,0,NA
405556,0,0,NA
405557,2,57.25,NA
405558,0,0,NA
405559,0,0,NA
405560,0,0,NA
405561,0,0,NA
405562,0,0,NA
405563,0,0,NA
405564,0,0,NA
405565,4,39,NA
405566,0,0,NA
405567,6,79.25,NA
405568,4,43.25,NA
405569,0,0,NA
405570,4,32,NA
405571,6,40.75,NA
405572,0,0,NA
405573,0,0,NA
405574,0,0,NA
405575,4,32,NA
